Instituicao;Perfil_Risco;Aporte_Mensal_BRL;Mes;Ano;Total_Investido_BRL;Saldo_Bruto_BRL;Saldo_Liquido_BRL;Imposto_Retido_BRL
Bradesco;Médio Risco;50;223;18.6;11150;34382.17;32058.95;2323.22
Bradesco;Médio Risco;50;224;18.7;11200;34732.92;32379.63;2353.29
Bradesco;Médio Risco;50;225;18.8;11250;35086.74;32703.06;2383.67
Bradesco;Médio Risco;50;226;18.8;11300;35443.64;33029.28;2414.36
Bradesco;Médio Risco;50;227;18.9;11350;35803.66;33358.3;2445.37
Bradesco;Médio Risco;50;228;19.0;11400;36166.83;33690.15;2476.68
Bradesco;Médio Risco;50;229;19.1;11450;36533.17;34024.85;2508.32
Bradesco;Médio Risco;50;230;19.2;11500;36902.71;34362.44;2540.27
Bradesco;Médio Risco;50;231;19.2;11550;37275.48;34702.93;2572.55
Bradesco;Médio Risco;50;232;19.3;11600;37651.5;35046.35;2605.15
Bradesco;Médio Risco;50;233;19.4;11650;38030.81;35392.73;2638.08
Bradesco;Médio Risco;50;234;19.5;11700;38413.43;35742.08;2671.34
Bradesco;Médio Risco;50;235;19.6;11750;38799.39;36094.45;2704.94
Bradesco;Médio Risco;50;236;19.7;11800;39188.72;36449.85;2738.87
Bradesco;Médio Risco;50;237;19.8;11850;39581.46;36808.31;2773.15
Bradesco;Médio Risco;50;238;19.8;11900;39977.62;37169.86;2807.76
Bradesco;Médio Risco;50;239;19.9;11950;40377.25;37534.52;2842.72
Bradesco;Médio Risco;50;240;20.0;12000;40780.36;37902.33;2878.04
Bradesco;Médio Risco;50;241;20.1;12050;41187.0;38273.3;2913.7
Bradesco;Médio Risco;50;242;20.2;12100;41597.19;38647.47;2949.72
Bradesco;Médio Risco;50;243;20.2;12150;42010.96;39024.86;2986.1
Bradesco;Médio Risco;50;244;20.3;12200;42428.34;39405.51;3022.83
Bradesco;Médio Risco;50;245;20.4;12250;42849.37;39789.44;3059.94
Bradesco;Médio Risco;50;246;20.5;12300;43274.08;40176.68;3097.41
Bradesco;Médio Risco;50;247;20.6;12350;43702.5;40567.25;3135.25
Bradesco;Médio Risco;50;248;20.7;12400;44134.66;40961.2;3173.47
Bradesco;Médio Risco;50;249;20.8;12450;44570.6;41358.54;3212.06
Bradesco;Médio Risco;50;250;20.8;12500;45010.34;41759.31;3251.03
Bradesco;Médio Risco;50;251;20.9;12550;45453.92;42163.53;3290.39
Bradesco;Médio Risco;50;252;21.0;12600;45901.38;42571.24;3330.14
Bradesco;Médio Risco;50;253;21.1;12650;46352.75;42982.47;3370.27
Bradesco;Médio Risco;50;254;21.2;12700;46808.06;43397.25;3410.81
Bradesco;Médio Risco;50;255;21.2;12750;47267.34;43815.61;3451.73
Bradesco;Médio Risco;50;256;21.3;12800;47730.64;44237.58;3493.06
Bradesco;Médio Risco;50;257;21.4;12850;48197.99;44663.19;3534.8
Bradesco;Médio Risco;50;258;21.5;12900;48669.41;45092.47;3576.94
Bradesco;Médio Risco;50;259;21.6;12950;49144.96;45525.46;3619.5
Bradesco;Médio Risco;50;260;21.7;13000;49624.65;45962.19;3662.47
Bradesco;Médio Risco;50;261;21.8;13050;50108.54;46402.69;3705.85
Bradesco;Médio Risco;50;262;21.8;13100;50596.66;46846.99;3749.67
Bradesco;Médio Risco;50;263;21.9;13150;51089.04;47295.13;3793.9
Bradesco;Médio Risco;50;264;22.0;13200;51585.71;47747.14;3838.57
Bradesco;Médio Risco;50;265;22.1;13250;52086.73;48203.06;3883.67
Bradesco;Médio Risco;50;266;22.2;13300;52592.12;48662.91;3929.21
Bradesco;Médio Risco;50;267;22.2;13350;53101.93;49126.74;3975.19
Bradesco;Médio Risco;50;268;22.3;13400;53616.19;49594.57;4021.62
Bradesco;Médio Risco;50;269;22.4;13450;54134.94;50066.45;4068.49
Bradesco;Médio Risco;50;270;22.5;13500;54658.23;50542.41;4115.82
Bradesco;Médio Risco;50;271;22.6;13550;55186.08;51022.47;4163.61
Bradesco;Médio Risco;50;272;22.7;13600;55718.55;51506.69;4211.85
Bradesco;Médio Risco;50;273;22.8;13650;56255.66;51995.1;4260.57
Bradesco;Médio Risco;50;274;22.8;13700;56797.47;52487.72;4309.75
Bradesco;Médio Risco;50;275;22.9;13750;57344.01;52984.61;4359.4
Bradesco;Médio Risco;50;276;23.0;13800;57895.32;53485.79;4409.53
Bradesco;Médio Risco;50;277;23.1;13850;58451.45;53991.31;4460.15
Bradesco;Médio Risco;50;278;23.2;13900;59012.44;54501.19;4511.24
Bradesco;Médio Risco;50;279;23.2;13950;59578.32;55015.49;4562.83
Bradesco;Médio Risco;50;280;23.3;14000;60149.15;55534.24;4614.92
Bradesco;Médio Risco;50;281;23.4;14050;60724.97;56057.47;4667.5
Bradesco;Médio Risco;50;282;23.5;14100;61305.81;56585.23;4720.58
Bradesco;Médio Risco;50;283;23.6;14150;61891.73;57117.56;4774.17
Bradesco;Médio Risco;50;284;23.7;14200;62482.77;57654.49;4828.28
Bradesco;Médio Risco;50;285;23.8;14250;63078.97;58196.07;4882.9
Bradesco;Médio Risco;50;286;23.8;14300;63680.37;58742.33;4938.04
Bradesco;Médio Risco;50;287;23.9;14350;64287.03;59293.33;4993.7
Bradesco;Médio Risco;50;288;24.0;14400;64898.99;59849.09;5049.9
Bradesco;Médio Risco;50;289;24.1;14450;65516.29;60409.66;5106.63
Bradesco;Médio Risco;50;290;24.2;14500;66138.99;60975.09;5163.9
Bradesco;Médio Risco;50;291;24.2;14550;66767.12;61545.41;5221.71
Bradesco;Médio Risco;50;292;24.3;14600;67400.74;62120.67;5280.07
Bradesco;Médio Risco;50;293;24.4;14650;68039.9;62700.91;5338.99
Bradesco;Médio Risco;50;294;24.5;14700;68684.63;63286.17;5398.46
Bradesco;Médio Risco;50;295;24.6;14750;69335.0;63876.5;5458.5
Bradesco;Médio Risco;50;296;24.7;14800;69991.05;64471.95;5519.11
Bradesco;Médio Risco;50;297;24.8;14850;70652.83;65072.55;5580.28
Bradesco;Médio Risco;50;298;24.8;14900;71320.39;65678.35;5642.04
Bradesco;Médio Risco;50;299;24.9;14950;71993.78;66289.41;5704.38
Bradesco;Médio Risco;50;300;25.0;15000;72673.06;66905.75;5767.31
Bradesco;Médio Risco;50;301;25.1;15050;73358.26;67527.44;5830.83
Bradesco;Médio Risco;50;302;25.2;15100;74049.45;68154.51;5894.95
Bradesco;Médio Risco;50;303;25.2;15150;74746.68;68787.02;5959.67
Bradesco;Médio Risco;50;304;25.3;15200;75450.0;69425.0;6025.0
Bradesco;Médio Risco;50;305;25.4;15250;76159.46;70068.52;6090.95
Bradesco;Médio Risco;50;306;25.5;15300;76875.12;70717.61;6157.51
Bradesco;Médio Risco;50;307;25.6;15350;77597.03;71372.33;6224.7
Bradesco;Médio Risco;50;308;25.7;15400;78325.25;72032.72;6292.52
Bradesco;Médio Risco;50;309;25.8;15450;79059.82;72698.84;6360.98
Bradesco;Médio Risco;50;310;25.8;15500;79800.82;73370.73;6430.08
Bradesco;Médio Risco;50;311;25.9;15550;80548.28;74048.45;6499.83
Bradesco;Médio Risco;50;312;26.0;15600;81302.27;74732.05;6570.23
Bradesco;Médio Risco;50;313;26.1;15650;82062.85;75421.57;6641.29
Bradesco;Médio Risco;50;314;26.2;15700;82830.07;76117.07;6713.01
Bradesco;Médio Risco;50;315;26.2;15750;83604.0;76818.6;6785.4
Bradesco;Médio Risco;50;316;26.3;15800;84384.68;77526.21;6858.47
Bradesco;Médio Risco;50;317;26.4;15850;85172.19;78239.97;6932.22
Bradesco;Médio Risco;50;318;26.5;15900;85966.57;78959.91;7006.66
Bradesco;Médio Risco;50;319;26.6;15950;86767.89;79686.1;7081.79
Bradesco;Médio Risco;50;320;26.7;16000;87576.21;80418.58;7157.62
Bradesco;Médio Risco;50;321;26.8;16050;88391.58;81157.43;7234.16
Bradesco;Médio Risco;50;322;26.8;16100;89214.09;81902.68;7311.41
Bradesco;Médio Risco;50;323;26.9;16150;90043.77;82654.39;7389.38
Bradesco;Médio Risco;50;324;27.0;16200;90880.7;83412.63;7468.07
Bradesco;Médio Risco;50;325;27.1;16250;91724.95;84177.45;7547.49
Bradesco;Médio Risco;50;326;27.2;16300;92576.56;84948.91;7627.66
Bradesco;Médio Risco;50;327;27.2;16350;93435.62;85727.06;7708.56
Bradesco;Médio Risco;50;328;27.3;16400;94302.18;86511.96;7790.22
Bradesco;Médio Risco;50;329;27.4;16450;95176.31;87303.68;7872.63
Bradesco;Médio Risco;50;330;27.5;16500;96058.07;88102.26;7955.81
Bradesco;Médio Risco;50;331;27.6;16550;96947.53;88907.78;8039.75
Bradesco;Médio Risco;50;332;27.7;16600;97844.77;89720.29;8124.48
Bradesco;Médio Risco;50;333;27.8;16650;98749.84;90539.85;8209.98
Bradesco;Médio Risco;50;334;27.8;16700;99662.82;91366.53;8296.28
Bradesco;Médio Risco;50;335;27.9;16750;100583.77;92200.39;8383.38
Bradesco;Médio Risco;50;336;28.0;16800;101512.76;93041.49;8471.28
Bradesco;Médio Risco;50;337;28.1;16850;102449.87;93889.88;8559.99
Bradesco;Médio Risco;50;338;28.2;16900;103395.17;94745.65;8649.52
Bradesco;Médio Risco;50;339;28.2;16950;104348.72;95608.85;8739.87
Bradesco;Médio Risco;50;340;28.3;17000;105310.6;96479.54;8831.06
Bradesco;Médio Risco;50;341;28.4;17050;106280.88;97357.79;8923.09
Bradesco;Médio Risco;50;342;28.5;17100;107259.64;98243.67;9015.96
Bradesco;Médio Risco;50;343;28.6;17150;108246.94;99137.25;9109.69
Bradesco;Médio Risco;50;344;28.7;17200;109242.87;100038.59;9204.29
Bradesco;Médio Risco;50;345;28.8;17250;110247.5;100947.75;9299.75
Bradesco;Médio Risco;50;346;28.8;17300;111260.91;101864.81;9396.09
Bradesco;Médio Risco;50;347;28.9;17350;112283.16;102789.84;9493.32
Bradesco;Médio Risco;50;348;29.0;17400;113314.35;103722.91;9591.43
Bradesco;Médio Risco;50;349;29.1;17450;114354.54;104664.08;9690.45
Bradesco;Médio Risco;50;350;29.2;17500;115403.81;105613.43;9790.38
Bradesco;Médio Risco;50;351;29.2;17550;116462.26;106571.03;9891.23
Bradesco;Médio Risco;50;352;29.3;17600;117529.94;107536.95;9992.99
Bradesco;Médio Risco;50;353;29.4;17650;118606.96;108511.26;10095.7
Bradesco;Médio Risco;50;354;29.5;17700;119693.38;109494.04;10199.34
Bradesco;Médio Risco;50;355;29.6;17750;120789.29;110485.36;10303.93
Bradesco;Médio Risco;50;356;29.7;17800;121894.77;111485.29;10409.48
Bradesco;Médio Risco;50;357;29.8;17850;123009.91;112493.92;10515.99
Bradesco;Médio Risco;50;358;29.8;17900;124134.78;113511.31;10623.48
Bradesco;Médio Risco;50;359;29.9;17950;125269.49;114537.54;10731.95
Bradesco;Médio Risco;50;360;30.0;18000;126414.1;115572.69;10841.41
Bradesco;Médio Risco;100;1;0.1;100;100.87;100.57;0.31
Bradesco;Médio Risco;100;2;0.2;200;202.63;201.71;0.92
Bradesco;Médio Risco;100;3;0.2;300;305.27;303.43;1.84
Bradesco;Médio Risco;100;4;0.3;400;408.81;405.73;3.08
Bradesco;Médio Risco;100;5;0.4;500;513.26;508.62;4.64
Bradesco;Médio Risco;100;6;0.5;600;618.61;612.1;6.51
Bradesco;Médio Risco;100;7;0.6;700;724.89;716.18;8.71
Bradesco;Médio Risco;100;8;0.7;800;832.09;820.86;11.23
Bradesco;Médio Risco;100;9;0.8;900;940.24;926.15;14.08
Bradesco;Médio Risco;100;10;0.8;1000;1049.32;1032.06;17.26
Bradesco;Médio Risco;100;11;0.9;1100;1159.36;1138.58;20.78
Bradesco;Médio Risco;100;12;1.0;1200;1270.36;1245.73;24.63
Bradesco;Médio Risco;100;13;1.1;1300;1382.33;1353.51;28.82
Bradesco;Médio Risco;100;14;1.2;1400;1495.28;1461.93;33.35
Bradesco;Médio Risco;100;15;1.2;1500;1609.21;1570.99;38.22
Bradesco;Médio Risco;100;16;1.3;1600;1724.14;1680.69;43.45
Bradesco;Médio Risco;100;17;1.4;1700;1840.07;1791.05;49.03
Bradesco;Médio Risco;100;18;1.5;1800;1957.02;1902.06;54.96
Bradesco;Médio Risco;100;19;1.6;1900;2074.99;2013.74;61.25
Bradesco;Médio Risco;100;20;1.7;2000;2193.98;2126.09;67.89
Bradesco;Médio Risco;100;21;1.8;2100;2314.02;2239.11;74.91
Bradesco;Médio Risco;100;22;1.8;2200;2435.11;2352.82;82.29
Bradesco;Médio Risco;100;23;1.9;2300;2557.25;2467.21;90.04
Bradesco;Médio Risco;100;24;2.0;2400;2680.46;2582.3;98.16
Bradesco;Médio Risco;100;25;2.1;2500;2804.75;2713.32;91.42
Bradesco;Médio Risco;100;26;2.2;2600;2930.12;2831.08;99.04
Bradesco;Médio Risco;100;27;2.2;2700;3056.58;2949.61;106.98
Bradesco;Médio Risco;100;28;2.3;2800;3184.16;3068.91;115.25
Bradesco;Médio Risco;100;29;2.4;2900;3312.84;3188.99;123.85
Bradesco;Médio Risco;100;30;2.5;3000;3442.65;3309.86;132.8
Bradesco;Médio Risco;100;31;2.6;3100;3573.6;3431.52;142.08
Bradesco;Médio Risco;100;32;2.7;3200;3705.68;3553.98;151.7
Bradesco;Médio Risco;100;33;2.8;3300;3838.92;3677.25;161.68
Bradesco;Médio Risco;100;34;2.8;3400;3973.33;3801.33;172.0
Bradesco;Médio Risco;100;35;2.9;3500;4108.91;3926.24;182.67
Bradesco;Médio Risco;100;36;3.0;3600;4245.67;4051.97;193.7
Bradesco;Médio Risco;100;37;3.1;3700;4383.63;4178.54;205.09
Bradesco;Médio Risco;100;38;3.2;3800;4522.79;4305.95;216.84
Bradesco;Médio Risco;100;39;3.2;3900;4663.17;4434.22;228.95
Bradesco;Médio Risco;100;40;3.3;4000;4804.77;4563.34;241.43
Bradesco;Médio Risco;100;41;3.4;4100;4947.61;4693.33;254.28
Bradesco;Médio Risco;100;42;3.5;4200;5091.7;4824.19;267.51
Bradesco;Médio Risco;100;43;3.6;4300;5237.05;4955.94;281.12
Bradesco;Médio Risco;100;44;3.7;4400;5383.67;5088.57;295.1
Bradesco;Médio Risco;100;45;3.8;4500;5531.57;5222.1;309.47
Bradesco;Médio Risco;100;46;3.8;4600;5680.76;5356.53;324.23
Bradesco;Médio Risco;100;47;3.9;4700;5831.25;5491.87;339.37
Bradesco;Médio Risco;100;48;4.0;4800;5983.05;5628.14;354.92
Bradesco;Médio Risco;100;49;4.1;4900;6136.19;5827.14;309.05
Bradesco;Médio Risco;100;50;4.2;5000;6290.66;5967.99;322.66
Bradesco;Médio Risco;100;51;4.2;5100;6446.48;6109.86;336.62
Bradesco;Médio Risco;100;52;4.3;5200;6603.66;6252.74;350.91
Bradesco;Médio Risco;100;53;4.4;5300;6762.21;6396.66;365.55
Bradesco;Médio Risco;100;54;4.5;5400;6922.15;6541.61;380.54
Bradesco;Médio Risco;100;55;4.6;5500;7083.49;6687.62;395.87
Bradesco;Médio Risco;100;56;4.7;5600;7246.23;6834.67;411.56
Bradesco;Médio Risco;100;57;4.8;5700;7410.4;6982.8;427.6
Bradesco;Médio Risco;100;58;4.8;5800;7576.0;7132.0;444.0
Bradesco;Médio Risco;100;59;4.9;5900;7743.05;7282.28;460.76
Bradesco;Médio Risco;100;60;5.0;6000;7911.55;7433.66;477.89
Bradesco;Médio Risco;100;61;5.1;6100;8081.53;7586.15;495.38
Bradesco;Médio Risco;100;62;5.2;6200;8252.99;7739.74;513.25
Bradesco;Médio Risco;100;63;5.2;6300;8425.95;7894.46;531.49
Bradesco;Médio Risco;100;64;5.3;6400;8600.42;8050.32;550.11
Bradesco;Médio Risco;100;65;5.4;6500;8776.42;8207.31;569.1
Bradesco;Médio Risco;100;66;5.5;6600;8953.95;8365.46;588.49
Bradesco;Médio Risco;100;67;5.6;6700;9133.03;8524.77;608.26
Bradesco;Médio Risco;100;68;5.7;6800;9313.68;8685.26;628.42
Bradesco;Médio Risco;100;69;5.8;6900;9495.9;8846.93;648.98
Bradesco;Médio Risco;100;70;5.8;7000;9679.72;9009.79;669.93
Bradesco;Médio Risco;100;71;5.9;7100;9865.14;9173.86;691.29
Bradesco;Médio Risco;100;72;6.0;7200;10052.18;9339.14;713.05
Bradesco;Médio Risco;100;73;6.1;7300;10240.86;9652.69;588.17
Bradesco;Médio Risco;100;74;6.2;7400;10431.18;9824.94;606.24
Bradesco;Médio Risco;100;75;6.2;7500;10623.17;9998.53;624.63
Bradesco;Médio Risco;100;76;6.3;7600;10816.83;10173.46;643.37
Bradesco;Médio Risco;100;77;6.4;7700;11012.18;10349.75;662.44
Bradesco;Médio Risco;100;78;6.5;7800;11209.24;10527.39;681.85
Bradesco;Médio Risco;100;79;6.6;7900;11408.02;10706.42;701.6
Bradesco;Médio Risco;100;80;6.7;8000;11608.54;10886.83;721.71
Bradesco;Médio Risco;100;81;6.8;8100;11810.81;11068.65;742.16
Bradesco;Médio Risco;100;82;6.8;8200;12014.85;11251.88;762.97
Bradesco;Médio Risco;100;83;6.9;8300;12220.67;11436.53;784.13
Bradesco;Médio Risco;100;84;7.0;8400;12428.28;11622.63;805.66
Bradesco;Médio Risco;100;85;7.1;8500;12637.71;11810.17;827.54
Bradesco;Médio Risco;100;86;7.2;8600;12848.97;11999.18;849.79
Bradesco;Médio Risco;100;87;7.2;8700;13062.07;12189.66;872.41
Bradesco;Médio Risco;100;88;7.3;8800;13277.04;12381.63;895.41
Bradesco;Médio Risco;100;89;7.4;8900;13493.88;12575.11;918.78
Bradesco;Médio Risco;100;90;7.5;9000;13712.62;12770.1;942.52
Bradesco;Médio Risco;100;91;7.6;9100;13933.27;12966.61;966.65
Bradesco;Médio Risco;100;92;7.7;9200;14155.84;13164.67;991.17
Bradesco;Médio Risco;100;93;7.8;9300;14380.36;13364.29;1016.07
Bradesco;Médio Risco;100;94;7.8;9400;14606.84;13565.47;1041.37
Bradesco;Médio Risco;100;95;7.9;9500;14835.3;13768.24;1067.06
Bradesco;Médio Risco;100;96;8.0;9600;15065.75;13972.6;1093.15
Bradesco;Médio Risco;100;97;8.1;9700;15298.22;14458.49;839.73
Bradesco;Médio Risco;100;98;8.2;9800;15532.72;14672.81;859.91
Bradesco;Médio Risco;100;99;8.2;9900;15769.26;14888.87;880.39
Bradesco;Médio Risco;100;100;8.3;10000;16007.87;15106.69;901.18
Bradesco;Médio Risco;100;101;8.4;10100;16248.57;15326.28;922.29
Bradesco;Médio Risco;100;102;8.5;10200;16491.37;15547.66;943.71
Bradesco;Médio Risco;100;103;8.6;10300;16736.29;15770.84;965.44
Bradesco;Médio Risco;100;104;8.7;10400;16983.35;15995.84;987.5
Bradesco;Médio Risco;100;105;8.8;10500;17232.56;16222.68;1009.88
Bradesco;Médio Risco;100;106;8.8;10600;17483.95;16451.36;1032.59
Bradesco;Médio Risco;100;107;8.9;10700;17737.54;16681.91;1055.63
Bradesco;Médio Risco;100;108;9.0;10800;17993.35;16914.34;1079.0
Bradesco;Médio Risco;100;109;9.1;10900;18251.38;17148.68;1102.71
Bradesco;Médio Risco;100;110;9.2;11000;18511.68;17384.93;1126.75
Bradesco;Médio Risco;100;111;9.2;11100;18774.24;17623.11;1151.14
Bradesco;Médio Risco;100;112;9.3;11200;19039.1;17863.24;1175.87
Bradesco;Médio Risco;100;113;9.4;11300;19306.27;18105.33;1200.94
Bradesco;Médio Risco;100;114;9.5;11400;19575.78;18349.41;1226.37
Bradesco;Médio Risco;100;115;9.6;11500;19847.64;18595.49;1252.15
Bradesco;Médio Risco;100;116;9.7;11600;20121.87;18843.59;1278.28
Bradesco;Médio Risco;100;117;9.8;11700;20398.5;19093.73;1304.78
Bradesco;Médio Risco;100;118;9.8;11800;20677.55;19345.92;1331.63
Bradesco;Médio Risco;100;119;9.9;11900;20959.03;19600.18;1358.85
Bradesco;Médio Risco;100;120;10.0;12000;21242.97;19856.53;1386.45
Bradesco;Médio Risco;100;121;10.1;12100;21529.4;20586.46;942.94
Bradesco;Médio Risco;100;122;10.2;12200;21818.32;20856.49;961.83
Bradesco;Médio Risco;100;123;10.2;12300;22109.77;21128.79;980.98
Bradesco;Médio Risco;100;124;10.3;12400;22403.76;21403.39;1000.38
Bradesco;Médio Risco;100;125;10.4;12500;22700.32;21680.29;1020.03
Bradesco;Médio Risco;100;126;10.5;12600;22999.47;21959.53;1039.95
Bradesco;Médio Risco;100;127;10.6;12700;23301.24;22241.12;1060.12
Bradesco;Médio Risco;100;128;10.7;12800;23605.64;22525.08;1080.56
Bradesco;Médio Risco;100;129;10.8;12900;23912.7;22811.43;1101.27
Bradesco;Médio Risco;100;130;10.8;13000;24222.44;23100.2;1122.24
Bradesco;Médio Risco;100;131;10.9;13100;24534.89;23391.4;1143.49
Bradesco;Médio Risco;100;132;11.0;13200;24850.06;23685.06;1165.01
Bradesco;Médio Risco;100;133;11.1;13300;25167.99;23981.19;1186.8
Bradesco;Médio Risco;100;134;11.2;13400;25488.7;24279.83;1208.87
Bradesco;Médio Risco;100;135;11.2;13500;25812.2;24580.98;1231.22
Bradesco;Médio Risco;100;136;11.3;13600;26138.54;24884.68;1253.85
Bradesco;Médio Risco;100;137;11.4;13700;26467.72;25190.95;1276.77
Bradesco;Médio Risco;100;138;11.5;13800;26799.78;25499.8;1299.98
Bradesco;Médio Risco;100;139;11.6;13900;27134.74;25811.26;1323.47
Bradesco;Médio Risco;100;140;11.7;14000;27472.62;26125.36;1347.26
Bradesco;Médio Risco;100;141;11.8;14100;27813.46;26442.11;1371.35
Bradesco;Médio Risco;100;142;11.8;14200;28157.27;26761.54;1395.73
Bradesco;Médio Risco;100;143;11.9;14300;28504.08;27083.68;1420.41
Bradesco;Médio Risco;100;144;12.0;14400;28853.93;27408.54;1445.39
Bradesco;Médio Risco;100;145;12.1;14500;29206.83;27736.15;1470.68
Bradesco;Médio Risco;100;146;12.2;14600;29562.81;28066.53;1496.28
Bradesco;Médio Risco;100;147;12.2;14700;29921.91;28399.72;1522.19
Bradesco;Médio Risco;100;148;12.3;14800;30284.14;28735.72;1548.41
Bradesco;Médio Risco;100;149;12.4;14900;30649.53;29074.58;1574.95
Bradesco;Médio Risco;100;150;12.5;15000;31018.11;29416.3;1601.81
Bradesco;Médio Risco;100;151;12.6;15100;31389.92;29760.93;1628.99
Bradesco;Médio Risco;100;152;12.7;15200;31764.97;30108.47;1656.5
Bradesco;Médio Risco;100;153;12.8;15300;32143.3;30458.97;1684.33
Bradesco;Médio Risco;100;154;12.8;15400;32524.93;30812.44;1712.49
Bradesco;Médio Risco;100;155;12.9;15500;32909.89;31168.9;1740.99
Bradesco;Médio Risco;100;156;13.0;15600;33298.22;31528.4;1769.82
Bradesco;Médio Risco;100;157;13.1;15700;33689.94;31890.95;1798.99
Bradesco;Médio Risco;100;158;13.2;15800;34085.08;32256.58;1828.51
Bradesco;Médio Risco;100;159;13.2;15900;34483.68;32625.31;1858.37
Bradesco;Médio Risco;100;160;13.3;16000;34885.75;32997.18;1888.58
Bradesco;Médio Risco;100;161;13.4;16100;35291.34;33372.2;1919.13
Bradesco;Médio Risco;100;162;13.5;16200;35700.47;33750.42;1950.05
Bradesco;Médio Risco;100;163;13.6;16300;36113.17;34131.85;1981.32
Bradesco;Médio Risco;100;164;13.7;16400;36529.48;34516.53;2012.95
Bradesco;Médio Risco;100;165;13.8;16500;36949.42;34904.48;2044.94
Bradesco;Médio Risco;100;166;13.8;16600;37373.03;35295.73;2077.3
Bradesco;Médio Risco;100;167;13.9;16700;37800.34;35690.31;2110.03
Bradesco;Médio Risco;100;168;14.0;16800;38231.39;36088.25;2143.14
Bradesco;Médio Risco;100;169;14.1;16900;38666.2;36489.58;2176.62
Bradesco;Médio Risco;100;170;14.2;17000;39104.8;36894.32;2210.48
Bradesco;Médio Risco;100;171;14.2;17100;39547.24;37302.52;2244.72
Bradesco;Médio Risco;100;172;14.3;17200;39993.54;37714.19;2279.35
Bradesco;Médio Risco;100;173;14.4;17300;40443.74;38129.37;2314.37
Bradesco;Médio Risco;100;174;14.5;17400;40897.88;38548.09;2349.79
Bradesco;Médio Risco;100;175;14.6;17500;41355.98;38970.38;2385.6
Bradesco;Médio Risco;100;176;14.7;17600;41818.08;39396.27;2421.81
Bradesco;Médio Risco;100;177;14.8;17700;42284.22;39825.79;2458.42
Bradesco;Médio Risco;100;178;14.8;17800;42754.42;40258.98;2495.44
Bradesco;Médio Risco;100;179;14.9;17900;43228.74;40695.87;2532.87
Bradesco;Médio Risco;100;180;15.0;18000;43707.2;41136.48;2570.72
Bradesco;Médio Risco;100;181;15.1;18100;44189.84;41580.85;2608.98
Bradesco;Médio Risco;100;182;15.2;18200;44676.69;42029.02;2647.67
Bradesco;Médio Risco;100;183;15.2;18300;45167.8;42481.02;2686.78
Bradesco;Médio Risco;100;184;15.3;18400;45663.19;42936.87;2726.32
Bradesco;Médio Risco;100;185;15.4;18500;46162.92;43396.62;2766.29
Bradesco;Médio Risco;100;186;15.5;18600;46667.0;43860.3;2806.7
Bradesco;Médio Risco;100;187;15.6;18700;47175.49;44327.95;2847.55
Bradesco;Médio Risco;100;188;15.7;18800;47688.43;44799.58;2888.84
Bradesco;Médio Risco;100;189;15.8;18900;48205.84;45275.26;2930.58
Bradesco;Médio Risco;100;190;15.8;19000;48727.77;45754.99;2972.78
Bradesco;Médio Risco;100;191;15.9;19100;49254.26;46238.84;3015.43
Bradesco;Médio Risco;100;192;16.0;19200;49785.35;46726.82;3058.54
Bradesco;Médio Risco;100;193;16.1;19300;50321.08;47218.97;3102.11
Bradesco;Médio Risco;100;194;16.2;19400;50861.49;47715.34;3146.15
Bradesco;Médio Risco;100;195;16.2;19500;51406.62;48215.95;3190.66
Bradesco;Médio Risco;100;196;16.3;19600;51956.5;48720.85;3235.65
Bradesco;Médio Risco;100;197;16.4;19700;52511.2;49230.08;3281.12
Bradesco;Médio Risco;100;198;16.5;19800;53070.73;49743.66;3327.07
Bradesco;Médio Risco;100;199;16.6;19900;53635.16;50261.64;3373.52
Bradesco;Médio Risco;100;200;16.7;20000;54204.51;50784.06;3420.45
Bradesco;Médio Risco;100;201;16.8;20100;54778.84;51310.96;3467.88
Bradesco;Médio Risco;100;202;16.8;20200;55358.19;51842.37;3515.82
Bradesco;Médio Risco;100;203;16.9;20300;55942.59;52378.33;3564.26
Bradesco;Médio Risco;100;204;17.0;20400;56532.1;52918.89;3613.21
Bradesco;Médio Risco;100;205;17.1;20500;57126.76;53464.08;3662.68
Bradesco;Médio Risco;100;206;17.2;20600;57726.61;54013.95;3712.66
Bradesco;Médio Risco;100;207;17.2;20700;58331.7;54568.53;3763.17
Bradesco;Médio Risco;100;208;17.3;20800;58942.08;55127.87;3814.21
Bradesco;Médio Risco;100;209;17.4;20900;59557.79;55692.01;3865.78
Bradesco;Médio Risco;100;210;17.5;21000;60178.88;56260.99;3917.89
Bradesco;Médio Risco;100;211;17.6;21100;60805.39;56834.85;3970.54
Bradesco;Médio Risco;100;212;17.7;21200;61437.37;57413.63;4023.74
Bradesco;Médio Risco;100;213;17.8;21300;62074.87;57997.39;4077.49
Bradesco;Médio Risco;100;214;17.8;21400;62717.95;58586.15;4131.79
Bradesco;Médio Risco;100;215;17.9;21500;63366.64;59179.97;4186.66
Bradesco;Médio Risco;100;216;18.0;21600;64020.99;59778.89;4242.1
Bradesco;Médio Risco;100;217;18.1;21700;64681.06;60382.96;4298.11
Bradesco;Médio Risco;100;218;18.2;21800;65346.9;60992.21;4354.69
Bradesco;Médio Risco;100;219;18.2;21900;66018.55;61606.7;4411.86
Bradesco;Médio Risco;100;220;18.3;22000;66696.07;62226.46;4469.61
Bradesco;Médio Risco;100;221;18.4;22100;67379.51;62851.56;4527.95
Bradesco;Médio Risco;100;222;18.5;22200;68068.91;63482.02;4586.89
